application_date,segment,case_count,day,year,month,Holiday,Type,cos_day,sin_day,cos_mon,sin_mon,day_of_week,week_num
2018-10-14,2,403.0,14,2018,10,,,-0.9541392564000488,0.29936312297335804,0.5000000000000001,-0.8660254037844386,6,41
2018-10-15,2,653.0,15,2018,10,,,-0.994869323391895,0.10116832198743272,0.5000000000000001,-0.8660254037844386,0,42
2018-10-16,2,809.0,16,2018,10,Maha Saptami,R,-0.9948693233918952,-0.10116832198743204,0.5000000000000001,-0.8660254037844386,1,42
2018-10-17,2,592.0,17,2018,10,Maha Ashtami,R,-0.9541392564000488,-0.2993631229733582,0.5000000000000001,-0.8660254037844386,2,42
2018-10-18,2,573.0,18,2018,10,Maha Navami,R,-0.8743466161445822,-0.4853019625310808,0.5000000000000001,-0.8660254037844386,3,42
2018-10-19,2,168.0,19,2018,10,Dussehra,G,-0.7587581226927911,-0.651372482722222,0.5000000000000001,-0.8660254037844386,4,42
2018-10-20,2,362.0,20,2018,10,,,-0.6121059825476627,-0.7907757369376986,0.5000000000000001,-0.8660254037844386,5,42
2018-10-21,2,333.0,21,2018,10,,,-0.44039415155763423,-0.8978045395707417,0.5000000000000001,-0.8660254037844386,6,42
2018-10-22,2,414.0,22,2018,10,,,-0.2506525322587213,-0.968077118866204,0.5000000000000001,-0.8660254037844386,0,43
2018-10-23,2,585.0,23,2018,10,,,-0.05064916883871355,-0.9987165071710528,0.5000000000000001,-0.8660254037844386,1,43
2018-10-24,2,686.0,24,2018,10,Maharishi Valmiki Jayanti,R,0.15142777750457667,-0.9884683243281114,0.5000000000000001,-0.8660254037844386,2,43
2018-10-25,2,152.0,25,2018,10,,,0.3473052528448203,-0.9377521321470804,0.5000000000000001,-0.8660254037844386,3,43
2018-10-26,2,296.0,26,2018,10,,,0.5289640103269624,-0.8486442574947509,0.5000000000000001,-0.8660254037844386,4,43
2018-10-27,2,207.0,27,2018,10,Karaka Chaturthi (Karva Chauth),R,0.6889669190756865,-0.72479278722912,0.5000000000000001,-0.8660254037844386,5,43
2018-10-28,2,488.0,28,2018,10,,,0.8207634412072763,-0.5712682150947924,0.5000000000000001,-0.8660254037844386,6,43
2018-10-29,2,362.0,29,2018,10,,,0.9189578116202306,-0.3943558551133187,0.5000000000000001,-0.8660254037844386,0,44
2018-10-30,2,121.0,30,2018,10,,,0.9795299412524944,-0.20129852008866114,0.5000000000000001,-0.8660254037844386,1,44
2018-10-31,2,33.0,31,2018,10,Halloween,O,1.0,-2.4492935982947064e-16,0.5000000000000001,-0.8660254037844386,2,44
2018-11-01,2,224.0,1,2018,11,,,0.9781476007338056,0.2079116908177593,0.8660254037844384,-0.5000000000000004,3,44
2018-11-02,2,270.0,2,2018,11,,,0.9135454576426008,0.40673664307580015,0.8660254037844384,-0.5000000000000004,4,44
2018-11-03,2,183.0,3,2018,11,,,0.8090169943749475,0.5877852522924731,0.8660254037844384,-0.5000000000000004,5,44
2018-11-04,2,192.0,4,2018,11,,,0.6691306063588582,0.7431448254773941,0.8660254037844384,-0.5000000000000004,6,44
2018-11-05,2,123.0,5,2018,11,,,0.5000000000000001,0.8660254037844386,0.8660254037844384,-0.5000000000000004,0,45
2018-11-06,2,95.0,6,2018,11,Naraka Chaturdasi,R,0.30901699437494745,0.9510565162951536,0.8660254037844384,-0.5000000000000004,1,45
2018-11-07,2,12.0,7,2018,11,Diwali/Deepavali,G,0.10452846326765346,0.9945218953682732,0.8660254037844384,-0.5000000000000004,2,45
2018-11-08,2,83.0,8,2018,11,Govardhan Puja,R,-0.10452846326765332,0.9945218953682734,0.8660254037844384,-0.5000000000000004,3,45
2018-11-09,2,184.0,9,2018,11,Bhai Duj,R,-0.3090169943749473,0.9510565162951536,0.8660254037844384,-0.5000000000000004,4,45
2018-11-10,2,392.0,10,2018,11,,,-0.4999999999999998,0.8660254037844387,0.8660254037844384,-0.5000000000000004,5,45
2018-11-11,2,443.0,11,2018,11,,,-0.6691306063588579,0.7431448254773945,0.8660254037844384,-0.5000000000000004,6,45
2018-11-12,2,723.0,12,2018,11,,,-0.8090169943749473,0.5877852522924732,0.8660254037844384,-0.5000000000000004,0,46
2018-11-13,2,564.0,13,2018,11,Chhat Puja (Pratihar Sashthi/Surya Sashthi),R,-0.913545457642601,0.4067366430758,0.8660254037844384,-0.5000000000000004,1,46
2018-11-14,2,513.0,14,2018,11,,,-0.9781476007338056,0.2079116908177593,0.8660254037844384,-0.5000000000000004,2,46
2018-11-15,2,605.0,15,2018,11,,,-1.0,5.665538897647981e-16,0.8660254037844384,-0.5000000000000004,3,46
2018-11-16,2,594.0,16,2018,11,,,-0.9781476007338056,-0.20791169081775907,0.8660254037844384,-0.5000000000000004,4,46
2018-11-17,2,516.0,17,2018,11,,,-0.9135454576426008,-0.4067366430758002,0.8660254037844384,-0.5000000000000004,5,46
2018-11-18,2,471.0,18,2018,11,,,-0.8090169943749475,-0.587785252292473,0.8660254037844384,-0.5000000000000004,6,46
2018-11-19,2,779.0,19,2018,11,,,-0.6691306063588585,-0.743144825477394,0.8660254037844384,-0.5000000000000004,0,47
2018-11-20,2,559.0,20,2018,11,,,-0.5000000000000004,-0.8660254037844385,0.8660254037844384,-0.5000000000000004,1,47
2018-11-21,2,415.0,21,2018,11,Milad un-Nabi/Id-e-Milad,G,-0.3090169943749476,-0.9510565162951536,0.8660254037844384,-0.5000000000000004,2,47
2018-11-22,2,543.0,22,2018,11,,,-0.10452846326765423,-0.9945218953682732,0.8660254037844384,-0.5000000000000004,3,47
2018-11-23,2,495.0,23,2018,11,Guru Nanak Jayanti,G,0.104528463267653,-0.9945218953682734,0.8660254037844384,-0.5000000000000004,4,47
2018-11-24,2,534.0,24,2018,11,Guru Tegh Bahadur's Martyrdom Day,R,0.30901699437494723,-0.9510565162951536,0.8660254037844384,-0.5000000000000004,5,47
2018-11-25,2,261.0,25,2018,11,,,0.5000000000000001,-0.8660254037844386,0.8660254037844384,-0.5000000000000004,6,47
2018-11-26,2,611.0,26,2018,11,,,0.6691306063588585,-0.743144825477394,0.8660254037844384,-0.5000000000000004,0,48
2018-11-27,2,359.0,27,2018,11,,,0.8090169943749473,-0.5877852522924734,0.8660254037844384,-0.5000000000000004,1,48
2018-11-28,2,271.0,28,2018,11,,,0.913545457642601,-0.40673664307580015,0.8660254037844384,-0.5000000000000004,2,48
2018-11-29,2,144.0,29,2018,11,,,0.9781476007338056,-0.20791169081775895,0.8660254037844384,-0.5000000000000004,3,48
2018-11-30,2,40.0,30,2018,11,,,1.0,-1.1331077795295961e-15,0.8660254037844384,-0.5000000000000004,4,48
2018-12-01,2,203.0,1,2018,12,,,0.9795299412524944,0.2012985200886601,1.0,-2.4492935982947064e-16,5,48
2018-12-02,2,215.0,2,2018,12,,,0.9189578116202306,0.39435585511331855,1.0,-2.4492935982947064e-16,6,48
2018-12-03,2,114.0,3,2018,12,First Day of Hanukkah,O,0.8207634412072763,0.5712682150947923,1.0,-2.4492935982947064e-16,0,49
2018-12-04,2,169.0,4,2018,12,,,0.6889669190756866,0.72479278722912,1.0,-2.4492935982947064e-16,1,49
2018-12-05,2,70.0,5,2018,12,,,0.5289640103269624,0.8486442574947509,1.0,-2.4492935982947064e-16,2,49
2018-12-06,2,217.0,6,2018,12,,,0.3473052528448203,0.9377521321470804,1.0,-2.4492935982947064e-16,3,49
2018-12-07,2,200.0,7,2018,12,,,0.1514277775045767,0.9884683243281114,1.0,-2.4492935982947064e-16,4,49
2018-12-08,2,187.0,8,2018,12,,,-0.050649168838712635,0.9987165071710528,1.0,-2.4492935982947064e-16,5,49
2018-12-09,2,283.0,9,2018,12,,,-0.2506525322587204,0.9680771188662044,1.0,-2.4492935982947064e-16,6,49
2018-12-10,2,359.0,10,2018,12,Last day of Hanukkah,O,-0.4403941515576344,0.8978045395707416,1.0,-2.4492935982947064e-16,0,50
2018-12-11,2,928.0,11,2018,12,,,-0.6121059825476626,0.7907757369376989,1.0,-2.4492935982947064e-16,1,50
2018-12-12,2,668.0,12,2018,12,,,-0.758758122692791,0.6513724827222223,1.0,-2.4492935982947064e-16,2,50
2018-12-13,2,551.0,13,2018,12,,,-0.8743466161445821,0.485301962531081,1.0,-2.4492935982947064e-16,3,50
2018-12-14,2,704.0,14,2018,12,,,-0.9541392564000488,0.29936312297335804,1.0,-2.4492935982947064e-16,4,50
2018-12-15,2,532.0,15,2018,12,,,-0.994869323391895,0.10116832198743272,1.0,-2.4492935982947064e-16,5,50
2018-12-16,2,323.0,16,2018,12,,,-0.9948693233918952,-0.10116832198743204,1.0,-2.4492935982947064e-16,6,50
2018-12-17,2,736.0,17,2018,12,,,-0.9541392564000488,-0.2993631229733582,1.0,-2.4492935982947064e-16,0,51
2018-12-18,2,581.0,18,2018,12,,,-0.8743466161445822,-0.4853019625310808,1.0,-2.4492935982947064e-16,1,51
2018-12-19,2,689.0,19,2018,12,,,-0.7587581226927911,-0.651372482722222,1.0,-2.4492935982947064e-16,2,51
2018-12-20,2,551.0,20,2018,12,,,-0.6121059825476627,-0.7907757369376986,1.0,-2.4492935982947064e-16,3,51
2018-12-21,2,587.0,21,2018,12,,,-0.44039415155763423,-0.8978045395707417,1.0,-2.4492935982947064e-16,4,51
2018-12-22,2,644.0,22,2018,12,December Solstice,S,-0.2506525322587213,-0.968077118866204,1.0,-2.4492935982947064e-16,5,51
2018-12-23,2,436.0,23,2018,12,,,-0.05064916883871355,-0.9987165071710528,1.0,-2.4492935982947064e-16,6,51
2018-12-24,2,662.0,24,2018,12,Christmas Eve,R,0.15142777750457667,-0.9884683243281114,1.0,-2.4492935982947064e-16,0,52
2018-12-25,2,296.0,25,2018,12,Christmas,G,0.3473052528448203,-0.9377521321470804,1.0,-2.4492935982947064e-16,1,52
2018-12-26,2,323.0,26,2018,12,,,0.5289640103269624,-0.8486442574947509,1.0,-2.4492935982947064e-16,2,52
2018-12-27,2,347.0,27,2018,12,,,0.6889669190756865,-0.72479278722912,1.0,-2.4492935982947064e-16,3,52
2018-12-28,2,207.0,28,2018,12,,,0.8207634412072763,-0.5712682150947924,1.0,-2.4492935982947064e-16,4,52
2018-12-29,2,189.0,29,2018,12,,,0.9189578116202306,-0.3943558551133187,1.0,-2.4492935982947064e-16,5,52
2018-12-30,2,20.0,30,2018,12,,,0.9795299412524944,-0.20129852008866114,1.0,-2.4492935982947064e-16,6,52
2018-12-31,2,22.0,31,2018,12,New Year's Eve,O,1.0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,0,1
2018-12-31,2,22.0,31,2018,12,New Year's Eve,O,1.0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,0,1
2019-01-01,2,59.0,1,2019,1,New Year's Day,R,0.9795299412524944,0.2012985200886601,0.8660254037844387,0.5,1,1
2019-01-02,2,112.0,2,2019,1,,,0.9189578116202306,0.39435585511331855,0.8660254037844387,0.5,2,1
2019-01-03,2,70.0,3,2019,1,,,0.8207634412072763,0.5712682150947923,0.8660254037844387,0.5,3,1
2019-01-04,2,209.0,4,2019,1,,,0.6889669190756866,0.72479278722912,0.8660254037844387,0.5,4,1
2019-01-05,2,196.0,5,2019,1,,,0.5289640103269624,0.8486442574947509,0.8660254037844387,0.5,5,1
2019-01-06,2,255.0,6,2019,1,,,0.3473052528448203,0.9377521321470804,0.8660254037844387,0.5,6,1
2019-01-07,2,359.0,7,2019,1,,,0.1514277775045767,0.9884683243281114,0.8660254037844387,0.5,0,2
2019-01-08,2,384.0,8,2019,1,,,-0.050649168838712635,0.9987165071710528,0.8660254037844387,0.5,1,2
2019-01-09,2,411.0,9,2019,1,,,-0.2506525322587204,0.9680771188662044,0.8660254037844387,0.5,2,2
2019-01-10,2,504.0,10,2019,1,,,-0.4403941515576344,0.8978045395707416,0.8660254037844387,0.5,3,2
2019-01-11,2,739.0,11,2019,1,,,-0.6121059825476626,0.7907757369376989,0.8660254037844387,0.5,4,2
2019-01-12,2,495.0,12,2019,1,,,-0.758758122692791,0.6513724827222223,0.8660254037844387,0.5,5,2
2019-01-13,2,358.0,13,2019,1,Guru Govind Singh Jayanti,R,-0.8743466161445821,0.485301962531081,0.8660254037844387,0.5,6,2
2019-01-13,2,358.0,13,2019,1,Lohri,R,-0.8743466161445821,0.485301962531081,0.8660254037844387,0.5,6,2
2019-01-14,2,627.0,14,2019,1,Makar Sankranti,R,-0.9541392564000488,0.29936312297335804,0.8660254037844387,0.5,0,3
2019-01-15,2,724.0,15,2019,1,Pongal,R,-0.994869323391895,0.10116832198743272,0.8660254037844387,0.5,1,3
2019-01-16,2,610.0,16,2019,1,,,-0.9948693233918952,-0.10116832198743204,0.8660254037844387,0.5,2,3
2019-01-17,2,597.0,17,2019,1,,,-0.9541392564000488,-0.2993631229733582,0.8660254037844387,0.5,3,3
2019-01-18,2,624.0,18,2019,1,,,-0.8743466161445822,-0.4853019625310808,0.8660254037844387,0.5,4,3
2019-01-19,2,749.0,19,2019,1,,,-0.7587581226927911,-0.651372482722222,0.8660254037844387,0.5,5,3
2019-01-20,2,508.0,20,2019,1,,,-0.6121059825476627,-0.7907757369376986,0.8660254037844387,0.5,6,3
2019-01-21,2,721.0,21,2019,1,,,-0.44039415155763423,-0.8978045395707417,0.8660254037844387,0.5,0,4
2019-01-22,2,767.0,22,2019,1,,,-0.2506525322587213,-0.968077118866204,0.8660254037844387,0.5,1,4
2019-01-23,2,712.0,23,2019,1,,,-0.05064916883871355,-0.9987165071710528,0.8660254037844387,0.5,2,4
2019-01-24,2,570.0,24,2019,1,,,0.15142777750457667,-0.9884683243281114,0.8660254037844387,0.5,3,4
2019-01-25,2,513.0,25,2019,1,,,0.3473052528448203,-0.9377521321470804,0.8660254037844387,0.5,4,4
2019-01-26,2,487.0,26,2019,1,Republic Day,G,0.5289640103269624,-0.8486442574947509,0.8660254037844387,0.5,5,4
2019-01-27,2,517.0,27,2019,1,,,0.6889669190756865,-0.72479278722912,0.8660254037844387,0.5,6,4
2019-01-28,2,225.0,28,2019,1,,,0.8207634412072763,-0.5712682150947924,0.8660254037844387,0.5,0,5
2019-01-29,2,256.0,29,2019,1,,,0.9189578116202306,-0.3943558551133187,0.8660254037844387,0.5,1,5
2019-01-30,2,73.0,30,2019,1,,,0.9795299412524944,-0.20129852008866114,0.8660254037844387,0.5,2,5
2019-01-31,2,18.0,31,2019,1,,,1.0,-2.4492935982947064e-16,0.8660254037844387,0.5,3,5
2019-02-01,2,105.0,1,2019,2,,,0.9749279121818236,0.2225209339563144,0.5000000000000001,0.8660254037844386,4,5
2019-02-02,2,172.0,2,2019,2,,,0.9009688679024191,0.4338837391175581,0.5000000000000001,0.8660254037844386,5,5
2019-02-03,2,118.0,3,2019,2,,,0.7818314824680298,0.6234898018587335,0.5000000000000001,0.8660254037844386,6,5
2019-02-04,2,127.0,4,2019,2,,,0.6234898018587336,0.7818314824680298,0.5000000000000001,0.8660254037844386,0,6
2019-02-05,2,152.0,5,2019,2,Chinese New Year,O,0.4338837391175582,0.9009688679024191,0.5000000000000001,0.8660254037844386,1,6
2019-02-06,2,184.0,6,2019,2,,,0.22252093395631445,0.9749279121818236,0.5000000000000001,0.8660254037844386,2,6
2019-02-07,2,231.0,7,2019,2,,,6.123233995736766e-17,1.0,0.5000000000000001,0.8660254037844386,3,6
2019-02-08,2,234.0,8,2019,2,,,-0.22252093395631434,0.9749279121818236,0.5000000000000001,0.8660254037844386,4,6
2019-02-09,2,353.0,9,2019,2,,,-0.4338837391175581,0.9009688679024191,0.5000000000000001,0.8660254037844386,5,6
2019-02-10,2,339.0,10,2019,2,Vasant Panchami,R,-0.6234898018587335,0.7818314824680299,0.5000000000000001,0.8660254037844386,6,6
2019-02-11,2,521.0,11,2019,2,,,-0.7818314824680295,0.6234898018587339,0.5000000000000001,0.8660254037844386,0,7
2019-02-12,2,591.0,12,2019,2,,,-0.9009688679024191,0.43388373911755823,0.5000000000000001,0.8660254037844386,1,7
2019-02-13,2,556.0,13,2019,2,,,-0.9749279121818236,0.2225209339563141,0.5000000000000001,0.8660254037844386,2,7
2019-02-14,2,486.0,14,2019,2,Valentine's Day,O,-1.0,1.2246467991473532e-16,0.5000000000000001,0.8660254037844386,3,7
2019-02-15,2,492.0,15,2019,2,,,-0.9749279121818236,-0.22252093395631384,0.5000000000000001,0.8660254037844386,4,7
2019-02-16,2,846.0,16,2019,2,,,-0.9009688679024191,-0.433883739117558,0.5000000000000001,0.8660254037844386,5,7
2019-02-17,2,382.0,17,2019,2,,,-0.7818314824680296,-0.6234898018587338,0.5000000000000001,0.8660254037844386,6,7
2019-02-18,2,486.0,18,2019,2,,,-0.6234898018587337,-0.7818314824680297,0.5000000000000001,0.8660254037844386,0,8
2019-02-19,2,741.0,19,2019,2,Shivaji Jayanti,R,-0.4338837391175583,-0.9009688679024191,0.5000000000000001,0.8660254037844386,1,8
2019-02-19,2,741.0,19,2019,2,Guru Ravidas Jayanti,R,-0.4338837391175583,-0.9009688679024191,0.5000000000000001,0.8660254037844386,1,8
2019-02-20,2,477.0,20,2019,2,,,-0.2225209339563146,-0.9749279121818236,0.5000000000000001,0.8660254037844386,2,8
2019-02-21,2,607.0,21,2019,2,,,-1.8369701987210294e-16,-1.0,0.5000000000000001,0.8660254037844386,3,8
2019-02-22,2,431.0,22,2019,2,,,0.22252093395631334,-0.9749279121818238,0.5000000000000001,0.8660254037844386,4,8
2019-02-23,2,498.0,23,2019,2,,,0.433883739117558,-0.9009688679024191,0.5000000000000001,0.8660254037844386,5,8
2019-02-24,2,429.0,24,2019,2,,,0.6234898018587334,-0.7818314824680299,0.5000000000000001,0.8660254037844386,6,8
2019-02-25,2,316.0,25,2019,2,,,0.7818314824680297,-0.6234898018587337,0.5000000000000001,0.8660254037844386,0,9
2019-02-26,2,483.0,26,2019,2,,,0.9009688679024194,-0.4338837391175575,0.5000000000000001,0.8660254037844386,1,9
2019-02-27,2,111.0,27,2019,2,,,0.9749279121818236,-0.22252093395631464,0.5000000000000001,0.8660254037844386,2,9
2019-02-28,2,7.0,28,2019,2,,,1.0,-2.4492935982947064e-16,0.5000000000000001,0.8660254037844386,3,9
2019-03-01,2,120.0,1,2019,3,Maharishi Dayanand Saraswati Jayanti,R,0.9795299412524944,0.2012985200886601,6.123233995736766e-17,1.0,4,9
2019-03-02,2,186.0,2,2019,3,,,0.9189578116202306,0.39435585511331855,6.123233995736766e-17,1.0,5,9
2019-03-03,2,143.0,3,2019,3,,,0.8207634412072763,0.5712682150947923,6.123233995736766e-17,1.0,6,9
2019-03-04,2,236.0,4,2019,3,Maha Shivaratri/Shivaratri,G,0.6889669190756866,0.72479278722912,6.123233995736766e-17,1.0,0,10
2019-03-05,2,134.0,5,2019,3,,,0.5289640103269624,0.8486442574947509,6.123233995736766e-17,1.0,1,10
2019-03-06,2,236.0,6,2019,3,,,0.3473052528448203,0.9377521321470804,6.123233995736766e-17,1.0,2,10
2019-03-07,2,322.0,7,2019,3,,,0.1514277775045767,0.9884683243281114,6.123233995736766e-17,1.0,3,10
2019-03-08,2,226.0,8,2019,3,,,-0.050649168838712635,0.9987165071710528,6.123233995736766e-17,1.0,4,10
2019-03-09,2,515.0,9,2019,3,,,-0.2506525322587204,0.9680771188662044,6.123233995736766e-17,1.0,5,10
2019-03-10,2,417.0,10,2019,3,,,-0.4403941515576344,0.8978045395707416,6.123233995736766e-17,1.0,6,10
2019-03-11,2,768.0,11,2019,3,,,-0.6121059825476626,0.7907757369376989,6.123233995736766e-17,1.0,0,11
2019-03-12,2,919.0,12,2019,3,,,-0.758758122692791,0.6513724827222223,6.123233995736766e-17,1.0,1,11
2019-03-13,2,920.0,13,2019,3,,,-0.8743466161445821,0.485301962531081,6.123233995736766e-17,1.0,2,11
2019-03-14,2,1001.0,14,2019,3,,,-0.9541392564000488,0.29936312297335804,6.123233995736766e-17,1.0,3,11
2019-03-15,2,858.0,15,2019,3,,,-0.994869323391895,0.10116832198743272,6.123233995736766e-17,1.0,4,11
2019-03-16,2,945.0,16,2019,3,,,-0.9948693233918952,-0.10116832198743204,6.123233995736766e-17,1.0,5,11
2019-03-17,2,1102.0,17,2019,3,,,-0.9541392564000488,-0.2993631229733582,6.123233995736766e-17,1.0,6,11
2019-03-18,2,717.0,18,2019,3,,,-0.8743466161445822,-0.4853019625310808,6.123233995736766e-17,1.0,0,12
2019-03-19,2,523.0,19,2019,3,,,-0.7587581226927911,-0.651372482722222,6.123233995736766e-17,1.0,1,12
2019-03-20,2,264.0,20,2019,3,Holika Dahana,R,-0.6121059825476627,-0.7907757369376986,6.123233995736766e-17,1.0,2,12
2019-03-21,2,18.0,21,2019,3,March Equinox,S,-0.44039415155763423,-0.8978045395707417,6.123233995736766e-17,1.0,3,12
2019-03-21,2,18.0,21,2019,3,Holi,R,-0.44039415155763423,-0.8978045395707417,6.123233995736766e-17,1.0,3,12
2019-03-21,2,18.0,21,2019,3,Dolyatra,R,-0.44039415155763423,-0.8978045395707417,6.123233995736766e-17,1.0,3,12
2019-03-21,2,18.0,21,2019,3,Hazarat Ali's Birthday,R,-0.44039415155763423,-0.8978045395707417,6.123233995736766e-17,1.0,3,12
2019-03-22,2,103.0,22,2019,3,,,-0.2506525322587213,-0.968077118866204,6.123233995736766e-17,1.0,4,12
2019-03-23,2,509.0,23,2019,3,,,-0.05064916883871355,-0.9987165071710528,6.123233995736766e-17,1.0,5,12
2019-03-24,2,769.0,24,2019,3,,,0.15142777750457667,-0.9884683243281114,6.123233995736766e-17,1.0,6,12
2019-03-25,2,757.0,25,2019,3,,,0.3473052528448203,-0.9377521321470804,6.123233995736766e-17,1.0,0,13
2019-03-26,2,934.0,26,2019,3,,,0.5289640103269624,-0.8486442574947509,6.123233995736766e-17,1.0,1,13
2019-03-27,2,888.0,27,2019,3,,,0.6889669190756865,-0.72479278722912,6.123233995736766e-17,1.0,2,13
2019-03-28,2,664.0,28,2019,3,,,0.8207634412072763,-0.5712682150947924,6.123233995736766e-17,1.0,3,13
2019-03-29,2,575.0,29,2019,3,,,0.9189578116202306,-0.3943558551133187,6.123233995736766e-17,1.0,4,13
2019-03-30,2,234.0,30,2019,3,,,0.9795299412524944,-0.20129852008866114,6.123233995736766e-17,1.0,5,13
2019-03-31,2,40.0,31,2019,3,,,1.0,-2.4492935982947064e-16,6.123233995736766e-17,1.0,6,13
2019-04-01,2,42.0,1,2019,4,,,0.9781476007338056,0.2079116908177593,-0.4999999999999998,0.8660254037844387,0,14
2019-04-02,2,103.0,2,2019,4,,,0.9135454576426008,0.40673664307580015,-0.4999999999999998,0.8660254037844387,1,14
2019-04-03,2,37.0,3,2019,4,,,0.8090169943749475,0.5877852522924731,-0.4999999999999998,0.8660254037844387,2,14
2019-04-04,2,109.0,4,2019,4,,,0.6691306063588582,0.7431448254773941,-0.4999999999999998,0.8660254037844387,3,14
2019-04-05,2,142.0,5,2019,4,,,0.5000000000000001,0.8660254037844386,-0.4999999999999998,0.8660254037844387,4,14
2019-04-06,2,115.0,6,2019,4,Chaitra Sukhladi,R,0.30901699437494745,0.9510565162951536,-0.4999999999999998,0.8660254037844387,5,14
2019-04-07,2,215.0,7,2019,4,,,0.10452846326765346,0.9945218953682732,-0.4999999999999998,0.8660254037844387,6,14
2019-04-08,2,222.0,8,2019,4,,,-0.10452846326765332,0.9945218953682734,-0.4999999999999998,0.8660254037844387,0,15
2019-04-09,2,302.0,9,2019,4,,,-0.3090169943749473,0.9510565162951536,-0.4999999999999998,0.8660254037844387,1,15
2019-04-10,2,415.0,10,2019,4,,,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,0.8660254037844387,2,15
2019-04-11,2,679.0,11,2019,4,,,-0.6691306063588579,0.7431448254773945,-0.4999999999999998,0.8660254037844387,3,15
2019-04-12,2,674.0,12,2019,4,,,-0.8090169943749473,0.5877852522924732,-0.4999999999999998,0.8660254037844387,4,15
2019-04-13,2,546.0,13,2019,4,Rama Navami,R,-0.913545457642601,0.4067366430758,-0.4999999999999998,0.8660254037844387,5,15
2019-04-14,2,359.0,14,2019,4,Vaisakhi,R,-0.9781476007338056,0.2079116908177593,-0.4999999999999998,0.8660254037844387,6,15
2019-04-14,2,359.0,14,2019,4,Mesadi/Vaisakhadi,R,-0.9781476007338056,0.2079116908177593,-0.4999999999999998,0.8660254037844387,6,15
2019-04-14,2,359.0,14,2019,4,Ambedkar Jayanti,G,-0.9781476007338056,0.2079116908177593,-0.4999999999999998,0.8660254037844387,6,15
2019-04-15,2,496.0,15,2019,4,,,-1.0,5.665538897647981e-16,-0.4999999999999998,0.8660254037844387,0,16
2019-04-16,2,741.0,16,2019,4,,,-0.9781476007338056,-0.20791169081775907,-0.4999999999999998,0.8660254037844387,1,16
2019-04-17,2,777.0,17,2019,4,Mahavir Jayanti,G,-0.9135454576426008,-0.4067366430758002,-0.4999999999999998,0.8660254037844387,2,16
2019-04-18,2,672.0,18,2019,4,Maundy Thursday,C,-0.8090169943749475,-0.587785252292473,-0.4999999999999998,0.8660254037844387,3,16
2019-04-19,2,715.0,19,2019,4,Good Friday,G,-0.6691306063588585,-0.743144825477394,-0.4999999999999998,0.8660254037844387,4,16
2019-04-20,2,534.0,20,2019,4,First day of Passover,O,-0.5000000000000004,-0.8660254037844385,-0.4999999999999998,0.8660254037844387,5,16
2019-04-21,2,402.0,21,2019,4,Easter Day,R,-0.3090169943749476,-0.9510565162951536,-0.4999999999999998,0.8660254037844387,6,16
2019-04-22,2,726.0,22,2019,4,,,-0.10452846326765423,-0.9945218953682732,-0.4999999999999998,0.8660254037844387,0,17
2019-04-23,2,400.0,23,2019,4,,,0.104528463267653,-0.9945218953682734,-0.4999999999999998,0.8660254037844387,1,17
2019-04-24,2,567.0,24,2019,4,,,0.30901699437494723,-0.9510565162951536,-0.4999999999999998,0.8660254037844387,2,17
2019-04-25,2,550.0,25,2019,4,,,0.5000000000000001,-0.8660254037844386,-0.4999999999999998,0.8660254037844387,3,17
2019-04-26,2,479.0,26,2019,4,,,0.6691306063588585,-0.743144825477394,-0.4999999999999998,0.8660254037844387,4,17
2019-04-27,2,409.0,27,2019,4,,,0.8090169943749473,-0.5877852522924734,-0.4999999999999998,0.8660254037844387,5,17
2019-04-28,2,283.0,28,2019,4,,,0.913545457642601,-0.40673664307580015,-0.4999999999999998,0.8660254037844387,6,17
2019-04-29,2,127.0,29,2019,4,,,0.9781476007338056,-0.20791169081775895,-0.4999999999999998,0.8660254037844387,0,18
2019-04-30,2,19.0,30,2019,4,,,1.0,-1.1331077795295961e-15,-0.4999999999999998,0.8660254037844387,1,18
2019-05-01,2,70.0,1,2019,5,May Day,O,0.9795299412524944,0.2012985200886601,-0.8660254037844387,0.5,2,18
2019-05-02,2,44.0,2,2019,5,,,0.9189578116202306,0.39435585511331855,-0.8660254037844387,0.5,3,18
2019-05-03,2,40.0,3,2019,5,,,0.8207634412072763,0.5712682150947923,-0.8660254037844387,0.5,4,18
2019-05-04,2,71.0,4,2019,5,,,0.6889669190756866,0.72479278722912,-0.8660254037844387,0.5,5,18
2019-05-05,2,114.0,5,2019,5,,,0.5289640103269624,0.8486442574947509,-0.8660254037844387,0.5,6,18
2019-05-06,2,54.0,6,2019,5,,,0.3473052528448203,0.9377521321470804,-0.8660254037844387,0.5,0,19
2019-05-07,2,40.0,7,2019,5,Birthday of Ravindranath,R,0.1514277775045767,0.9884683243281114,-0.8660254037844387,0.5,1,19
2019-05-08,2,110.0,8,2019,5,,,-0.050649168838712635,0.9987165071710528,-0.8660254037844387,0.5,2,19
2019-05-09,2,231.0,9,2019,5,,,-0.2506525322587204,0.9680771188662044,-0.8660254037844387,0.5,3,19
2019-05-10,2,197.0,10,2019,5,,,-0.4403941515576344,0.8978045395707416,-0.8660254037844387,0.5,4,19
